date_time,"springfield,il_maxtempC","springfield,il_mintempC","springfield,il_totalSnow_cm","springfield,il_sunHour","springfield,il_uvIndex","springfield,il_uvIndex","springfield,il_moon_illumination","springfield,il_moonrise","springfield,il_moonset","springfield,il_sunrise","springfield,il_sunset","springfield,il_DewPointC","springfield,il_FeelsLikeC","springfield,il_HeatIndexC","springfield,il_WindChillC","springfield,il_WindGustKmph","springfield,il_cloudcover","springfield,il_humidity","springfield,il_precipMM","springfield,il_pressure","springfield,il_tempC","springfield,il_visibility","springfield,il_winddirDegree","springfield,il_windspeedKmph"
2018-12-11 00:00:00,5,-3,0.0,8.7,2,0,21,10:29 AM,08:35 PM,07:10 AM,04:34 PM,-6,-8,-3,-8,31,33,76,0.0,1024,-3,10,211,15
2018-12-11 03:00:00,5,-3,0.0,8.7,2,0,21,10:29 AM,08:35 PM,07:10 AM,04:34 PM,-6,-8,-3,-8,29,20,78,0.0,1023,-3,10,228,14
2018-12-11 06:00:00,5,-3,0.0,8.7,2,0,21,10:29 AM,08:35 PM,07:10 AM,04:34 PM,-5,-8,-2,-8,37,16,81,0.0,1023,-2,10,231,18
2018-12-11 09:00:00,5,-3,0.0,8.7,2,2,21,10:29 AM,08:35 PM,07:10 AM,04:34 PM,-4,-5,0,-5,29,15,77,0.0,1022,0,10,236,18
2018-12-11 12:00:00,5,-3,0.0,8.7,2,2,21,10:29 AM,08:35 PM,07:10 AM,04:34 PM,-1,2,5,2,21,7,67,0.0,1020,5,10,245,15
2018-12-11 15:00:00,5,-3,0.0,8.7,2,2,21,10:29 AM,08:35 PM,07:10 AM,04:34 PM,0,2,5,2,20,4,72,0.0,1018,5,10,204,11
2018-12-11 18:00:00,5,-3,0.0,8.7,2,0,21,10:29 AM,08:35 PM,07:10 AM,04:34 PM,-2,0,3,0,30,6,70,0.0,1017,3,10,183,14
2018-12-11 21:00:00,5,-3,0.0,8.7,2,0,21,10:29 AM,08:35 PM,07:10 AM,04:34 PM,-2,-1,3,-1,36,34,69,0.0,1016,3,10,186,17
2018-12-12 00:00:00,7,2,0.0,8.7,1,0,29,11:05 AM,09:32 PM,07:11 AM,04:34 PM,1,0,5,0,44,100,76,0.0,1014,5,10,189,23
2018-12-12 03:00:00,7,2,0.0,8.7,1,0,29,11:05 AM,09:32 PM,07:11 AM,04:34 PM,1,0,4,0,44,11,80,0.0,1012,4,10,193,24
2018-12-12 06:00:00,7,2,0.0,8.7,1,0,29,11:05 AM,09:32 PM,07:11 AM,04:34 PM,0,-1,4,-1,40,3,79,0.0,1011,4,10,210,20
2018-12-12 09:00:00,7,2,0.0,8.7,1,2,29,11:05 AM,09:32 PM,07:11 AM,04:34 PM,-1,-3,2,-3,34,8,79,0.0,1012,2,10,253,22
2018-12-12 12:00:00,7,2,0.0,8.7,1,3,29,11:05 AM,09:32 PM,07:11 AM,04:34 PM,-1,2,6,2,25,2,62,0.0,1012,6,10,251,21
2018-12-12 15:00:00,7,2,0.0,8.7,1,3,29,11:05 AM,09:32 PM,07:11 AM,04:34 PM,0,4,7,4,22,2,63,0.0,1012,7,10,258,16
2018-12-12 18:00:00,7,2,0.0,8.7,1,0,29,11:05 AM,09:32 PM,07:11 AM,04:34 PM,0,1,3,1,11,4,82,0.0,1014,3,10,263,5
2018-12-12 21:00:00,7,2,0.0,8.7,1,0,29,11:05 AM,09:32 PM,07:11 AM,04:34 PM,0,2,2,2,6,8,83,0.0,1015,2,10,62,3
2018-12-13 00:00:00,6,1,0.0,3.5,2,0,36,11:38 AM,10:29 PM,07:11 AM,04:34 PM,-2,-2,2,-2,29,16,77,0.0,1015,2,10,106,14
2018-12-13 03:00:00,6,1,0.0,3.5,2,0,36,11:38 AM,10:29 PM,07:11 AM,04:34 PM,-2,-2,1,-2,26,5,81,0.0,1016,1,10,114,13
2018-12-13 06:00:00,6,1,0.0,3.5,2,0,36,11:38 AM,10:29 PM,07:11 AM,04:34 PM,1,-2,2,-2,31,69,93,0.0,1016,2,10,114,15
2018-12-13 09:00:00,6,1,0.0,3.5,2,1,36,11:38 AM,10:29 PM,07:11 AM,04:34 PM,4,1,5,1,27,100,95,0.1,1016,5,10,123,17
2018-12-13 12:00:00,6,1,0.0,3.5,2,2,36,11:38 AM,10:29 PM,07:11 AM,04:34 PM,4,2,5,2,24,100,94,0.0,1016,5,10,130,15
2018-12-13 15:00:00,6,1,0.0,3.5,2,2,36,11:38 AM,10:29 PM,07:11 AM,04:34 PM,5,3,6,3,19,100,96,0.7,1015,6,2,119,12
2018-12-13 18:00:00,6,1,0.0,3.5,2,0,36,11:38 AM,10:29 PM,07:11 AM,04:34 PM,5,3,6,3,18,100,98,0.0,1017,6,0,105,10
2018-12-13 21:00:00,6,1,0.0,3.5,2,0,36,11:38 AM,10:29 PM,07:11 AM,04:34 PM,6,4,6,4,12,100,98,3.6,1017,6,7,116,7
2018-12-14 00:00:00,7,5,0.0,3.5,2,0,43,12:07 PM,11:28 PM,07:12 AM,04:34 PM,6,5,6,5,13,100,98,0.0,1018,6,0,56,7
2018-12-14 03:00:00,7,5,0.0,3.5,2,0,43,12:07 PM,11:28 PM,07:12 AM,04:34 PM,6,5,6,5,14,100,98,1.6,1018,6,9,19,8
2018-12-14 06:00:00,7,5,0.0,3.5,2,0,43,12:07 PM,11:28 PM,07:12 AM,04:34 PM,4,2,5,2,20,100,96,0.0,1020,5,10,17,13
2018-12-14 09:00:00,7,5,0.0,3.5,2,2,43,12:07 PM,11:28 PM,07:12 AM,04:34 PM,4,2,6,2,25,100,93,0.4,1021,6,2,25,17
2018-12-14 12:00:00,7,5,0.0,3.5,2,2,43,12:07 PM,11:28 PM,07:12 AM,04:34 PM,5,4,7,4,19,100,87,0.0,1020,7,10,24,14
2018-12-14 15:00:00,7,5,0.0,3.5,2,2,43,12:07 PM,11:28 PM,07:12 AM,04:34 PM,5,4,8,4,25,100,87,0.0,1019,7,10,26,19
2018-12-14 18:00:00,7,5,0.0,3.5,2,0,43,12:07 PM,11:28 PM,07:12 AM,04:34 PM,4,2,6,2,27,100,88,0.0,1021,6,10,9,18
2018-12-14 21:00:00,7,5,0.0,3.5,2,0,43,12:07 PM,11:28 PM,07:12 AM,04:34 PM,4,1,5,1,38,100,89,0.0,1020,5,10,21,25
2018-12-15 00:00:00,9,2,0.0,5.2,1,0,51,12:35 PM,No moonset,07:13 AM,04:35 PM,2,0,4,0,31,68,84,0.0,1019,4,10,26,21
2018-12-15 03:00:00,9,2,0.0,5.2,1,0,51,12:35 PM,No moonset,07:13 AM,04:35 PM,0,-1,3,-1,35,18,76,0.0,1019,3,10,26,22
2018-12-15 06:00:00,9,2,0.0,5.2,1,0,51,12:35 PM,No moonset,07:13 AM,04:35 PM,-3,-2,3,-2,27,6,69,0.0,1019,2,10,22,16
2018-12-15 09:00:00,9,2,0.0,5.2,1,1,51,12:35 PM,No moonset,07:13 AM,04:35 PM,-3,-1,3,-1,34,83,63,0.0,1020,3,10,27,21
2018-12-15 12:00:00,9,2,0.0,5.2,1,2,51,12:35 PM,No moonset,07:13 AM,04:35 PM,-1,4,7,4,23,92,54,0.0,1019,7,10,30,17
2018-12-15 15:00:00,9,2,0.0,5.2,1,3,51,12:35 PM,No moonset,07:13 AM,04:35 PM,0,6,9,6,22,13,53,0.0,1019,9,10,19,16
2018-12-15 18:00:00,9,2,0.0,5.2,1,0,51,12:35 PM,No moonset,07:13 AM,04:35 PM,0,2,5,2,22,2,74,0.0,1020,5,10,353,11
2018-12-15 21:00:00,9,2,0.0,5.2,1,0,51,12:35 PM,No moonset,07:13 AM,04:35 PM,0,0,3,0,23,0,78,0.0,1021,3,10,4,11
2018-12-16 00:00:00,10,1,0.0,8.7,2,0,58,01:03 PM,12:26 AM,07:14 AM,04:35 PM,-1,-1,2,-1,21,0,82,0.0,1022,2,10,349,10
2018-12-16 03:00:00,10,1,0.0,8.7,2,0,58,01:03 PM,12:26 AM,07:14 AM,04:35 PM,-2,-2,1,-2,16,7,81,0.0,1022,1,10,330,8
2018-12-16 06:00:00,10,1,0.0,8.7,2,0,58,01:03 PM,12:26 AM,07:14 AM,04:35 PM,-3,-2,1,-2,16,12,78,0.0,1022,1,10,279,8
2018-12-16 09:00:00,10,1,0.0,8.7,2,2,58,01:03 PM,12:26 AM,07:14 AM,04:35 PM,-2,1,4,1,19,2,68,0.0,1022,4,10,269,11
2018-12-16 12:00:00,10,1,0.0,8.7,2,3,58,01:03 PM,12:26 AM,07:14 AM,04:35 PM,-1,8,10,8,18,19,48,0.0,1021,10,10,274,14
2018-12-16 15:00:00,10,1,0.0,8.7,2,3,58,01:03 PM,12:26 AM,07:14 AM,04:35 PM,0,8,10,8,21,32,50,0.0,1021,10,10,282,15
2018-12-16 18:00:00,10,1,0.0,8.7,2,0,58,01:03 PM,12:26 AM,07:14 AM,04:35 PM,1,3,6,3,23,35,72,0.0,1022,6,10,277,11
2018-12-16 21:00:00,10,1,0.0,8.7,2,0,58,01:03 PM,12:26 AM,07:14 AM,04:35 PM,1,1,4,1,25,0,82,0.0,1023,4,10,290,12
2018-12-17 00:00:00,7,0,0.0,8.7,2,0,65,01:31 PM,01:26 AM,07:14 AM,04:35 PM,0,-1,3,-1,25,0,85,0.0,1023,3,10,290,12
2018-12-17 03:00:00,7,0,0.0,8.7,2,0,65,01:31 PM,01:26 AM,07:14 AM,04:35 PM,0,-2,2,-2,25,2,87,0.0,1023,2,10,317,13
2018-12-17 06:00:00,7,0,0.0,8.7,2,0,65,01:31 PM,01:26 AM,07:14 AM,04:35 PM,-4,-3,0,-3,22,30,75,0.0,1024,0,10,306,10
2018-12-17 09:00:00,7,0,0.0,8.7,2,2,65,01:31 PM,01:26 AM,07:14 AM,04:35 PM,-4,-1,2,-1,21,5,61,0.0,1025,2,10,332,14
2018-12-17 12:00:00,7,0,0.0,8.7,2,3,65,01:31 PM,01:26 AM,07:14 AM,04:35 PM,-5,4,6,4,13,3,45,0.0,1025,6,10,324,10
2018-12-17 15:00:00,7,0,0.0,8.7,2,3,65,01:31 PM,01:26 AM,07:14 AM,04:35 PM,-5,5,7,5,16,0,43,0.0,1024,7,10,317,12
2018-12-17 18:00:00,7,0,0.0,8.7,2,0,65,01:31 PM,01:26 AM,07:14 AM,04:35 PM,-4,2,4,2,12,0,60,0.0,1025,4,10,330,6
2018-12-17 21:00:00,7,0,0.0,8.7,2,0,65,01:31 PM,01:26 AM,07:14 AM,04:35 PM,-4,1,2,1,14,0,62,0.0,1024,2,10,11,6
2018-12-18 00:00:00,8,0,0.0,8.7,2,0,72,02:01 PM,02:28 AM,07:15 AM,04:36 PM,-5,0,2,0,11,3,63,0.0,1024,1,10,90,5
2018-12-18 03:00:00,8,0,0.0,8.7,2,0,72,02:01 PM,02:28 AM,07:15 AM,04:36 PM,-5,-1,1,-1,14,2,65,0.0,1024,1,10,121,6
2018-12-18 06:00:00,8,0,0.0,8.7,2,0,72,02:01 PM,02:28 AM,07:15 AM,04:36 PM,-4,-3,0,-3,20,2,73,0.0,1025,0,10,139,10
2018-12-18 09:00:00,8,0,0.0,8.7,2,2,72,02:01 PM,02:28 AM,07:15 AM,04:36 PM,-3,-1,2,-1,20,2,66,0.0,1024,2,10,154,13
2018-12-18 12:00:00,8,0,0.0,8.7,2,3,72,02:01 PM,02:28 AM,07:15 AM,04:36 PM,-1,5,7,5,13,59,56,0.0,1022,7,10,173,11
2018-12-18 15:00:00,8,0,0.0,8.7,2,3,72,02:01 PM,02:28 AM,07:15 AM,04:36 PM,-1,6,8,6,17,24,53,0.0,1020,8,10,162,12
2018-12-18 18:00:00,8,0,0.0,8.7,2,0,72,02:01 PM,02:28 AM,07:15 AM,04:36 PM,-1,1,4,1,25,15,70,0.0,1020,4,10,148,12
2018-12-18 21:00:00,8,0,0.0,8.7,2,0,72,02:01 PM,02:28 AM,07:15 AM,04:36 PM,-2,-1,3,-1,31,13,72,0.0,1018,3,10,155,15
2018-12-19 00:00:00,10,2,0.0,8.7,3,0,80,02:35 PM,03:33 AM,07:15 AM,04:36 PM,-3,-2,3,-2,37,45,67,0.0,1017,3,10,173,19
2018-12-19 03:00:00,10,2,0.0,8.7,3,0,80,02:35 PM,03:33 AM,07:15 AM,04:36 PM,-2,-1,2,-1,29,79,71,0.0,1016,2,10,172,14
2018-12-19 06:00:00,10,2,0.0,8.7,3,0,80,02:35 PM,03:33 AM,07:15 AM,04:36 PM,-3,-1,3,-1,32,48,64,0.0,1014,3,10,176,16
2018-12-19 09:00:00,10,2,0.0,8.7,3,2,80,02:35 PM,03:33 AM,07:15 AM,04:36 PM,-2,1,5,1,30,9,64,0.0,1013,5,10,184,18
2018-12-19 12:00:00,10,2,0.0,8.7,3,3,80,02:35 PM,03:33 AM,07:15 AM,04:36 PM,3,8,10,8,17,23,62,0.0,1010,10,10,201,14
2018-12-19 15:00:00,10,2,0.0,8.7,3,4,80,02:35 PM,03:33 AM,07:15 AM,04:36 PM,4,8,10,8,24,47,68,0.0,1008,10,10,177,18
2018-12-19 18:00:00,10,2,0.0,8.7,3,0,80,02:35 PM,03:33 AM,07:15 AM,04:36 PM,6,6,8,6,28,72,85,0.0,1008,8,10,160,15
2018-12-19 21:00:00,10,2,0.0,8.7,3,0,80,02:35 PM,03:33 AM,07:15 AM,04:36 PM,7,6,8,6,29,45,90,0.0,1008,8,10,182,17
2018-12-20 00:00:00,8,4,0.0,3.5,2,0,87,03:14 PM,04:40 AM,07:16 AM,04:37 PM,7,5,8,5,22,99,95,0.0,1006,8,10,184,13
2018-12-20 03:00:00,8,4,0.0,3.5,2,0,87,03:14 PM,04:40 AM,07:16 AM,04:37 PM,7,5,8,5,21,100,96,2.4,1005,8,9,180,14
2018-12-20 06:00:00,8,4,0.0,3.5,2,0,87,03:14 PM,04:40 AM,07:16 AM,04:37 PM,6,5,7,5,13,90,96,0.0,1005,7,2,188,8
2018-12-20 09:00:00,8,4,0.0,3.5,2,2,87,03:14 PM,04:40 AM,07:16 AM,04:37 PM,7,7,8,7,9,100,94,0.0,1006,8,10,198,6
2018-12-20 12:00:00,8,4,0.0,3.5,2,2,87,03:14 PM,04:40 AM,07:16 AM,04:37 PM,6,5,7,5,18,100,90,0.0,1005,7,10,300,13
2018-12-20 15:00:00,8,4,0.0,3.5,2,2,87,03:14 PM,04:40 AM,07:16 AM,04:37 PM,3,2,6,2,28,100,83,1.1,1004,6,9,329,21
2018-12-20 18:00:00,8,4,0.0,3.5,2,0,87,03:14 PM,04:40 AM,07:16 AM,04:37 PM,1,0,4,0,28,100,79,0.0,1005,4,10,325,21
2018-12-20 21:00:00,8,4,0.0,3.5,2,0,87,03:14 PM,04:40 AM,07:16 AM,04:37 PM,1,-1,4,-1,34,100,81,0.4,1005,4,9,336,25
2018-12-21 00:00:00,3,-1,0.1,3.5,1,0,94,04:00 PM,05:50 AM,07:17 AM,04:37 PM,0,-2,3,-2,34,100,82,0.0,1004,3,10,325,24
2018-12-21 03:00:00,3,-1,0.1,3.5,1,0,94,04:00 PM,05:50 AM,07:17 AM,04:37 PM,0,-2,3,-2,36,100,82,0.1,1006,3,10,332,26
2018-12-21 06:00:00,3,-1,0.1,3.5,1,0,94,04:00 PM,05:50 AM,07:17 AM,04:37 PM,-1,-3,2,-3,37,100,80,0.2,1007,2,0,341,27
2018-12-21 09:00:00,3,-1,0.1,3.5,1,1,94,04:00 PM,05:50 AM,07:17 AM,04:37 PM,-1,-2,3,-2,36,100,79,0.0,1012,2,1,343,19
2018-12-21 12:00:00,3,-1,0.1,3.5,1,1,94,04:00 PM,05:50 AM,07:17 AM,04:37 PM,-2,-3,2,-3,28,86,70,0.0,1008,2,10,319,24
2018-12-21 15:00:00,3,-1,0.1,3.5,1,1,94,04:00 PM,05:50 AM,07:17 AM,04:37 PM,-3,-3,2,-3,27,78,67,0.0,1009,2,10,317,22
2018-12-21 18:00:00,3,-1,0.1,3.5,1,0,94,04:00 PM,05:50 AM,07:17 AM,04:37 PM,-5,-4,1,-4,20,97,67,0.0,1012,1,10,306,15
2018-12-21 21:00:00,3,-1,0.1,3.5,1,0,94,04:00 PM,05:50 AM,07:17 AM,04:37 PM,-5,-5,-1,-5,16,38,76,0.0,1012,-1,10,285,11
2018-12-22 00:00:00,8,-2,0.0,7.0,1,0,100,04:54 PM,06:58 AM,07:17 AM,04:38 PM,-5,-4,-2,-4,8,68,78,0.0,1013,-2,10,234,5
2018-12-22 03:00:00,8,-2,0.0,7.0,1,0,100,04:54 PM,06:58 AM,07:17 AM,04:38 PM,-5,-5,-2,-5,11,29,82,0.0,1014,-2,10,240,8
2018-12-22 06:00:00,8,-2,0.0,7.0,1,0,100,04:54 PM,06:58 AM,07:17 AM,04:38 PM,-4,-5,-2,-5,14,6,86,0.0,1015,-2,10,177,9
2018-12-22 09:00:00,8,-2,0.0,7.0,1,2,100,04:54 PM,06:58 AM,07:17 AM,04:38 PM,-4,-4,0,-4,24,5,75,0.0,1015,0,10,166,17
2018-12-22 12:00:00,8,-2,0.0,7.0,1,3,100,04:54 PM,06:58 AM,07:17 AM,04:38 PM,-1,2,6,2,26,33,60,0.0,1014,6,10,181,21
2018-12-22 15:00:00,8,-2,0.0,7.0,1,2,100,04:54 PM,06:58 AM,07:17 AM,04:38 PM,1,5,8,5,23,67,61,0.0,1014,8,10,220,16
2018-12-22 18:00:00,8,-2,0.0,7.0,1,0,100,04:54 PM,06:58 AM,07:17 AM,04:38 PM,1,1,3,1,18,87,84,0.0,1016,3,10,280,9
2018-12-22 21:00:00,8,-2,0.0,7.0,1,0,100,04:54 PM,06:58 AM,07:17 AM,04:38 PM,-2,-3,1,-3,24,43,79,0.0,1019,1,10,316,14
2018-12-23 00:00:00,5,-2,0.0,8.7,2,0,100,05:57 PM,08:03 AM,07:17 AM,04:38 PM,-4,-4,-2,-4,12,7,80,0.0,1021,-1,10,315,7
2018-12-23 03:00:00,5,-2,0.0,8.7,2,0,100,05:57 PM,08:03 AM,07:17 AM,04:38 PM,-5,-5,-2,-5,16,6,77,0.0,1021,-2,10,318,9
2018-12-23 06:00:00,5,-2,0.0,8.7,2,0,100,05:57 PM,08:03 AM,07:17 AM,04:38 PM,-4,-4,-1,-4,11,19,79,0.0,1022,-1,10,318,7
2018-12-23 09:00:00,5,-2,0.0,8.7,2,2,100,05:57 PM,08:03 AM,07:17 AM,04:38 PM,-3,-3,1,-3,17,59,75,0.0,1023,1,10,281,12
2018-12-23 12:00:00,5,-2,0.0,8.7,2,2,100,05:57 PM,08:03 AM,07:17 AM,04:38 PM,-5,-1,4,-1,25,7,54,0.0,1023,4,10,306,21
2018-12-23 15:00:00,5,-2,0.0,8.7,2,2,100,05:57 PM,08:03 AM,07:17 AM,04:38 PM,-5,1,5,1,26,5,48,0.0,1022,5,10,290,19
2018-12-23 18:00:00,5,-2,0.0,8.7,2,0,100,05:57 PM,08:03 AM,07:17 AM,04:38 PM,-5,-2,1,-2,24,3,65,0.0,1024,1,10,249,12
2018-12-23 21:00:00,5,-2,0.0,8.7,2,0,100,05:57 PM,08:03 AM,07:17 AM,04:38 PM,-5,-3,1,-3,27,4,69,0.0,1025,1,10,252,13
2018-12-24 00:00:00,6,-1,0.0,8.7,2,0,84,07:06 PM,09:02 AM,07:18 AM,04:39 PM,-5,-3,0,-3,21,11,72,0.0,1025,0,10,246,10
2018-12-24 03:00:00,6,-1,0.0,8.7,2,0,84,07:06 PM,09:02 AM,07:18 AM,04:39 PM,-5,-3,0,-3,16,4,73,0.0,1026,0,10,270,8
2018-12-24 06:00:00,6,-1,0.0,8.7,2,0,84,07:06 PM,09:02 AM,07:18 AM,04:39 PM,-5,-1,-1,-1,4,2,73,0.0,1026,-1,10,266,3
2018-12-24 09:00:00,6,-1,0.0,8.7,2,2,84,07:06 PM,09:02 AM,07:18 AM,04:39 PM,-5,1,1,1,4,6,63,0.0,1027,1,10,188,3
2018-12-24 12:00:00,6,-1,0.0,8.7,2,3,84,07:06 PM,09:02 AM,07:18 AM,04:39 PM,-5,4,6,4,8,36,46,0.0,1025,6,10,188,6
2018-12-24 15:00:00,6,-1,0.0,8.7,2,3,84,07:06 PM,09:02 AM,07:18 AM,04:39 PM,-2,5,6,5,7,36,55,0.0,1024,6,10,172,5
2018-12-24 18:00:00,6,-1,0.0,8.7,2,0,84,07:06 PM,09:02 AM,07:18 AM,04:39 PM,-2,1,4,1,22,78,66,0.0,1024,3,10,149,10
2018-12-24 21:00:00,6,-1,0.0,8.7,2,0,84,07:06 PM,09:02 AM,07:18 AM,04:39 PM,-3,-3,1,-3,22,81,77,0.0,1022,0,10,159,12
2018-12-25 00:00:00,9,3,0.0,8.7,1,0,77,08:18 PM,09:53 AM,07:18 AM,04:39 PM,-1,1,3,1,19,100,73,0.0,1024,3,10,167,9
2018-12-25 03:00:00,9,3,0.0,8.7,1,0,77,08:18 PM,09:53 AM,07:18 AM,04:39 PM,0,1,3,1,18,100,78,0.4,1024,3,2,172,9
2018-12-25 06:00:00,9,3,0.0,8.7,1,0,77,08:18 PM,09:53 AM,07:18 AM,04:39 PM,-1,0,3,0,21,84,75,0.0,1024,3,10,157,11
2018-12-25 09:00:00,9,3,0.0,8.7,1,2,77,08:18 PM,09:53 AM,07:18 AM,04:39 PM,-1,2,4,2,16,25,69,0.0,1025,4,10,152,10
2018-12-25 12:00:00,9,3,0.0,8.7,1,3,77,08:18 PM,09:53 AM,07:18 AM,04:39 PM,-1,6,8,6,11,21,52,0.0,1025,8,10,170,9
2018-12-25 15:00:00,9,3,0.0,8.7,1,3,77,08:18 PM,09:53 AM,07:18 AM,04:39 PM,-2,8,9,8,8,18,47,0.0,1025,9,10,152,6
2018-12-25 18:00:00,9,3,0.0,8.7,1,0,77,08:18 PM,09:53 AM,07:18 AM,04:39 PM,-2,4,5,4,15,11,61,0.0,1027,5,10,115,7
2018-12-25 21:00:00,9,3,0.0,8.7,1,0,77,08:18 PM,09:53 AM,07:18 AM,04:39 PM,-2,1,4,1,20,30,68,0.0,1028,4,10,133,9
2018-12-26 00:00:00,8,1,0.0,7.0,2,0,69,09:30 PM,10:36 AM,07:19 AM,04:40 PM,-1,0,3,0,18,24,74,0.0,1029,3,10,138,9
2018-12-26 03:00:00,8,1,0.0,7.0,2,0,69,09:30 PM,10:36 AM,07:19 AM,04:40 PM,-1,-1,2,-1,20,5,78,0.0,1029,2,10,132,9
2018-12-26 06:00:00,8,1,0.0,7.0,2,0,69,09:30 PM,10:36 AM,07:19 AM,04:40 PM,-1,-2,1,-2,20,10,83,0.0,1030,1,10,127,9
2018-12-26 09:00:00,8,1,0.0,7.0,2,2,69,09:30 PM,10:36 AM,07:19 AM,04:40 PM,-1,0,3,0,22,33,77,0.0,1030,3,10,133,13
2018-12-26 12:00:00,8,1,0.0,7.0,2,2,69,09:30 PM,10:36 AM,07:19 AM,04:40 PM,1,4,7,4,24,100,63,0.0,1028,7,10,128,18
2018-12-26 15:00:00,8,1,0.0,7.0,2,3,69,09:30 PM,10:36 AM,07:19 AM,04:40 PM,1,5,8,5,27,22,59,0.0,1025,8,10,115,19
2018-12-26 18:00:00,8,1,0.0,7.0,2,0,69,09:30 PM,10:36 AM,07:19 AM,04:40 PM,0,2,6,2,39,50,63,0.0,1024,6,10,116,24
2018-12-26 21:00:00,8,1,0.0,7.0,2,0,69,09:30 PM,10:36 AM,07:19 AM,04:40 PM,2,2,6,2,47,100,71,0.1,1022,6,10,130,30
2018-12-27 00:00:00,13,7,0.0,3.5,4,0,62,10:40 PM,11:14 AM,07:19 AM,04:41 PM,4,3,7,3,52,62,81,0.0,1019,7,10,136,33
2018-12-27 03:00:00,13,7,0.0,3.5,4,0,62,10:40 PM,11:14 AM,07:19 AM,04:41 PM,5,4,8,4,46,64,83,0.0,1016,8,10,138,28
2018-12-27 06:00:00,13,7,0.0,3.5,4,0,62,10:40 PM,11:14 AM,07:19 AM,04:41 PM,6,3,8,3,56,100,87,0.0,1013,8,10,147,37
2018-12-27 09:00:00,13,7,0.0,3.5,4,2,62,10:40 PM,11:14 AM,07:19 AM,04:41 PM,8,5,9,5,52,100,89,1.7,1010,9,9,163,35
2018-12-27 12:00:00,13,7,0.0,3.5,4,3,62,10:40 PM,11:14 AM,07:19 AM,04:41 PM,8,7,11,7,79,100,82,0.0,1004,11,10,157,55
2018-12-27 15:00:00,13,7,0.0,3.5,4,3,62,10:40 PM,11:14 AM,07:19 AM,04:41 PM,11,10,13,10,54,100,85,0.0,1003,13,10,180,34
2018-12-27 18:00:00,13,7,0.0,3.5,4,0,62,10:40 PM,11:14 AM,07:19 AM,04:41 PM,11,11,12,11,29,79,89,0.0,1003,12,10,180,18
2018-12-27 21:00:00,13,7,0.0,3.5,4,0,62,10:40 PM,11:14 AM,07:19 AM,04:41 PM,10,9,12,9,41,35,89,0.3,1004,12,9,182,24
2018-12-28 00:00:00,11,-3,0.0,5.2,1,0,55,11:49 PM,11:48 AM,07:19 AM,04:41 PM,9,9,11,9,26,100,90,0.0,1005,11,10,223,17
2018-12-28 03:00:00,11,-3,0.0,5.2,1,0,55,11:49 PM,11:48 AM,07:19 AM,04:41 PM,2,2,6,2,37,91,75,0.1,1008,6,10,252,27
2018-12-28 06:00:00,11,-3,0.0,5.2,1,0,55,11:49 PM,11:48 AM,07:19 AM,04:41 PM,-3,-4,2,-4,27,100,72,0.0,1011,2,10,256,22
2018-12-28 09:00:00,11,-3,0.0,5.2,1,1,55,11:49 PM,11:48 AM,07:19 AM,04:41 PM,-5,-6,0,-6,32,97,70,0.0,1014,0,10,264,26
2018-12-28 12:00:00,11,-3,0.0,5.2,1,1,55,11:49 PM,11:48 AM,07:19 AM,04:41 PM,-6,-6,0,-6,29,100,66,0.0,1016,0,10,262,25
2018-12-28 15:00:00,11,-3,0.0,5.2,1,2,55,11:49 PM,11:48 AM,07:19 AM,04:41 PM,-6,-5,1,-5,30,55,62,0.0,1018,1,10,267,24
2018-12-28 18:00:00,11,-3,0.0,5.2,1,0,55,11:49 PM,11:48 AM,07:19 AM,04:41 PM,-8,-7,-1,-7,30,92,61,0.0,1022,-1,10,281,21
2018-12-28 21:00:00,11,-3,0.0,5.2,1,0,55,11:49 PM,11:48 AM,07:19 AM,04:41 PM,-10,-10,-3,-10,28,18,61,0.0,1024,-3,10,290,20
2018-12-29 00:00:00,-2,-5,0.0,8.7,2,0,48,No moonrise,12:18 PM,07:20 AM,04:42 PM,-11,-11,-5,-11,26,18,61,0.0,1026,-5,10,293,19
2018-12-29 03:00:00,-2,-5,0.0,8.7,2,0,48,No moonrise,12:18 PM,07:20 AM,04:42 PM,-11,-10,-5,-10,20,6,60,0.0,1027,-5,10,296,15
2018-12-29 06:00:00,-2,-5,0.0,8.7,2,0,48,No moonrise,12:18 PM,07:20 AM,04:42 PM,-10,-9,-4,-9,17,24,63,0.0,1030,-4,10,280,12
2018-12-29 09:00:00,-2,-5,0.0,8.7,2,2,48,No moonrise,12:18 PM,07:20 AM,04:42 PM,-11,-8,-4,-8,13,9,60,0.0,1030,-4,10,287,10
2018-12-29 12:00:00,-2,-5,0.0,8.7,2,2,48,No moonrise,12:18 PM,07:20 AM,04:42 PM,-10,-8,-3,-8,15,41,58,0.0,1030,-3,10,263,13
2018-12-29 15:00:00,-2,-5,0.0,8.7,2,2,48,No moonrise,12:18 PM,07:20 AM,04:42 PM,-9,-5,-2,-5,12,16,55,0.0,1027,-2,10,255,10
2018-12-29 18:00:00,-2,-5,0.0,8.7,2,0,48,No moonrise,12:18 PM,07:20 AM,04:42 PM,-8,-6,-3,-6,12,45,66,0.0,1027,-3,10,249,9
2018-12-29 21:00:00,-2,-5,0.0,8.7,2,0,48,No moonrise,12:18 PM,07:20 AM,04:42 PM,-8,-7,-3,-7,12,5,72,0.0,1026,-3,10,223,8
