date_time,"new+york,ny_maxtempC","new+york,ny_mintempC","new+york,ny_totalSnow_cm","new+york,ny_sunHour","new+york,ny_uvIndex","new+york,ny_uvIndex","new+york,ny_moon_illumination","new+york,ny_moonrise","new+york,ny_moonset","new+york,ny_sunrise","new+york,ny_sunset","new+york,ny_DewPointC","new+york,ny_FeelsLikeC","new+york,ny_HeatIndexC","new+york,ny_WindChillC","new+york,ny_WindGustKmph","new+york,ny_cloudcover","new+york,ny_humidity","new+york,ny_precipMM","new+york,ny_pressure","new+york,ny_tempC","new+york,ny_visibility","new+york,ny_winddirDegree","new+york,ny_windspeedKmph"
2018-12-30 03:00:00,4,2,0.1,3.4,2,0,40,12:50 AM,12:45 PM,07:20 AM,04:37 PM,-4,1,3,1,12,14,57,0.0,1023,2,10,330,10
2018-12-30 06:00:00,4,2,0.1,3.4,2,0,40,12:50 AM,12:45 PM,07:20 AM,04:37 PM,-5,0,2,0,9,92,60,0.0,1024,2,10,24,7
2018-12-30 09:00:00,4,2,0.1,3.4,2,1,40,12:50 AM,12:45 PM,07:20 AM,04:37 PM,-4,2,3,2,5,94,61,0.1,1024,2,10,116,4
2018-12-30 12:00:00,4,2,0.1,3.4,2,1,40,12:50 AM,12:45 PM,07:20 AM,04:37 PM,-3,4,4,4,3,82,64,0.0,1023,3,10,142,3
2018-12-30 15:00:00,4,2,0.1,3.4,2,1,40,12:50 AM,12:45 PM,07:20 AM,04:37 PM,-2,3,4,3,8,64,64,0.0,1023,4,10,179,7
2018-12-30 18:00:00,4,2,0.1,3.4,2,0,40,12:50 AM,12:45 PM,07:20 AM,04:37 PM,-1,3,4,3,6,24,71,0.0,1025,3,10,175,5
2018-12-30 21:00:00,4,2,0.1,3.4,2,0,40,12:50 AM,12:45 PM,07:20 AM,04:37 PM,2,4,6,4,9,0,74,0.0,1026,3,10,193,8
2018-12-31 00:00:00,7,-1,0.0,5.2,2,0,36,01:55 AM,01:15 PM,07:20 AM,04:38 PM,0,4,5,4,6,12,73,0.0,1027,3,10,195,5
2018-12-31 03:00:00,7,-1,0.0,5.2,2,0,36,01:55 AM,01:15 PM,07:20 AM,04:38 PM,0,3,5,3,8,13,74,0.0,1027,3,10,200,6
2018-12-31 06:00:00,7,-1,0.0,5.2,2,0,36,01:55 AM,01:15 PM,07:20 AM,04:38 PM,0,4,4,4,4,37,79,0.0,1028,3,10,202,3
2018-12-31 09:00:00,7,-1,0.0,5.2,2,3,36,01:55 AM,01:15 PM,07:20 AM,04:38 PM,1,3,6,3,14,42,73,0.0,1028,5,10,155,10
2018-12-31 12:00:00,7,-1,0.0,5.2,2,2,36,01:55 AM,01:15 PM,07:20 AM,04:38 PM,2,4,7,4,21,100,72,0.0,1026,7,10,153,15
2018-12-31 15:00:00,7,-1,0.0,5.2,2,2,36,01:55 AM,01:15 PM,07:20 AM,04:38 PM,3,2,6,2,29,100,84,3.2,1024,6,7,147,20
2018-12-31 18:00:00,7,-1,0.0,5.2,2,0,36,01:55 AM,01:15 PM,07:20 AM,04:38 PM,5,2,6,2,36,100,91,11.2,1020,6,5,133,24
2018-12-31 21:00:00,7,-1,0.0,5.2,2,0,36,01:55 AM,01:15 PM,07:20 AM,04:38 PM,1,-2,0,-2,36,100,74,9.3,1020,-1,5,141,12
2019-01-01 00:00:00,11,8,0.0,6.9,2,0,26,02:59 AM,01:47 PM,07:20 AM,04:39 PM,9,0,2,0,37,100,89,13.9,1008,-0,5,163,15
2019-01-01 03:00:00,11,8,0.0,6.9,2,0,26,02:59 AM,01:47 PM,07:20 AM,04:39 PM,10,11,11,11,31,99,94,12.6,1005,10,4,215,16
2019-01-01 06:00:00,11,8,0.0,6.9,2,0,26,02:59 AM,01:47 PM,07:20 AM,04:39 PM,12,13,13,13,43,94,94,0.2,1004,12,4,241,21
2019-01-01 09:00:00,11,8,0.0,6.9,2,4,26,02:59 AM,01:47 PM,07:20 AM,04:39 PM,9,12,12,12,48,66,86,0.2,1006,11,9,266,21
2019-01-01 12:00:00,11,8,0.0,6.9,2,4,26,02:59 AM,01:47 PM,07:20 AM,04:39 PM,6,11,11,11,41,14,74,0.0,1009,10,10,289,14
2019-01-01 15:00:00,11,8,0.0,6.9,2,3,26,02:59 AM,01:47 PM,07:20 AM,04:39 PM,2,10,10,10,33,0,55,0.0,1013,10,10,310,20
2019-01-01 18:00:00,11,8,0.0,6.9,2,0,26,02:59 AM,01:47 PM,07:20 AM,04:39 PM,1,9,9,9,33,0,56,0.0,1016,8,10,316,14
2019-01-01 21:00:00,11,8,0.0,6.9,2,0,26,02:59 AM,01:47 PM,07:20 AM,04:39 PM,1,7,8,7,30,1,61,0.0,1017,7,10,320,12
2019-01-02 00:00:00,4,0,0.0,8.7,2,0,19,04:02 AM,02:22 PM,07:20 AM,04:40 PM,-1,3,5,3,25,4,64,0.0,1019,4,10,324,12
2019-01-02 03:00:00,4,0,0.0,8.7,2,0,19,04:02 AM,02:22 PM,07:20 AM,04:40 PM,-4,-1,2,-1,17,6,64,0.0,1022,1,10,324,10
2019-01-02 06:00:00,4,0,0.0,8.7,2,0,19,04:02 AM,02:22 PM,07:20 AM,04:40 PM,-5,-3,0,-3,15,9,65,0.0,1025,-1,10,330,12
2019-01-02 09:00:00,4,0,0.0,8.7,2,2,19,04:02 AM,02:22 PM,07:20 AM,04:40 PM,-5,-1,2,-1,12,11,60,0.0,1023,2,10,232,12
2019-01-02 12:00:00,4,0,0.0,8.7,2,2,19,04:02 AM,02:22 PM,07:20 AM,04:40 PM,-5,2,4,2,7,8,50,0.0,1022,4,10,49,13
2019-01-02 15:00:00,4,0,0.0,8.7,2,2,19,04:02 AM,02:22 PM,07:20 AM,04:40 PM,-10,2,3,2,8,8,38,0.0,1026,2,10,114,8
2019-01-02 18:00:00,4,0,0.0,8.7,2,0,19,04:02 AM,02:22 PM,07:20 AM,04:40 PM,-8,-0,2,-0,12,9,48,0.0,1026,1,10,143,7
2019-01-02 21:00:00,4,0,0.0,8.7,2,0,19,04:02 AM,02:22 PM,07:20 AM,04:40 PM,-7,-3,0,-3,15,30,53,0.0,1025,-2,10,151,6
2019-01-03 00:00:00,5,1,0.0,7.0,1,0,11,05:03 AM,03:01 PM,07:20 AM,04:41 PM,-5,-4,-1,-4,18,77,62,0.0,1023,-4,10,153,8
2019-01-03 03:00:00,5,1,0.0,7.0,1,0,11,05:03 AM,03:01 PM,07:20 AM,04:41 PM,-3,0,2,0,13,100,69,0.2,1022,1,7,168,8
2019-01-03 06:00:00,5,1,0.0,7.0,1,0,11,05:03 AM,03:01 PM,07:20 AM,04:41 PM,-2,-0,2,-0,14,91,73,0.5,1021,1,3,208,10
2019-01-03 09:00:00,5,1,0.0,7.0,1,2,11,05:03 AM,03:01 PM,07:20 AM,04:41 PM,-2,-1,2,-1,22,63,72,0.3,1019,2,7,258,10
2019-01-03 12:00:00,5,1,0.0,7.0,1,2,11,05:03 AM,03:01 PM,07:20 AM,04:41 PM,-2,1,4,1,25,27,66,0.0,1018,3,10,298,9
2019-01-03 15:00:00,5,1,0.0,7.0,1,3,11,05:03 AM,03:01 PM,07:20 AM,04:41 PM,-2,4,6,4,21,0,57,0.0,1016,5,10,312,10
2019-01-03 18:00:00,5,1,0.0,7.0,1,0,11,05:03 AM,03:01 PM,07:20 AM,04:41 PM,-2,3,5,3,16,0,57,0.0,1015,5,10,311,14
2019-01-03 21:00:00,5,1,0.0,7.0,1,0,11,05:03 AM,03:01 PM,07:20 AM,04:41 PM,-3,1,3,1,10,1,61,0.0,1016,3,10,292,9
2019-01-04 00:00:00,7,1,0.0,7.0,2,0,4,06:00 AM,03:45 PM,07:21 AM,04:42 PM,-3,0,2,0,7,3,68,0.0,1016,1,10,250,6
2019-01-04 03:00:00,7,1,0.0,7.0,2,0,4,06:00 AM,03:45 PM,07:21 AM,04:42 PM,-3,0,2,0,11,0,71,0.0,1017,1,10,247,9
2019-01-04 06:00:00,7,1,0.0,7.0,2,0,4,06:00 AM,03:45 PM,07:21 AM,04:42 PM,-3,-0,2,-0,13,0,73,0.0,1016,1,10,247,10
2019-01-04 09:00:00,7,1,0.0,7.0,2,2,4,06:00 AM,03:45 PM,07:21 AM,04:42 PM,-2,0,3,0,15,5,72,0.0,1013,3,10,242,10
2019-01-04 12:00:00,7,1,0.0,7.0,2,2,4,06:00 AM,03:45 PM,07:21 AM,04:42 PM,1,4,7,4,20,34,69,0.0,1003,6,10,237,17
2019-01-04 15:00:00,7,1,0.0,7.0,2,2,4,06:00 AM,03:45 PM,07:21 AM,04:42 PM,2,5,8,5,23,78,69,0.0,1001,7,10,233,17
2019-01-04 18:00:00,7,1,0.0,7.0,2,0,4,06:00 AM,03:45 PM,07:21 AM,04:42 PM,2,3,7,3,20,78,71,0.0,1000,6,10,225,21
2019-01-04 21:00:00,7,1,0.0,7.0,2,0,4,06:00 AM,03:45 PM,07:21 AM,04:42 PM,1,3,6,3,13,62,73,0.0,1005,5,10,206,15
2019-01-05 00:00:00,6,3,0.0,3.5,2,0,0,06:54 AM,04:33 PM,07:20 AM,04:43 PM,-1,2,4,2,8,56,72,0.1,1013,3,7,162,7
2019-01-05 03:00:00,6,3,0.0,3.5,2,0,0,06:54 AM,04:33 PM,07:20 AM,04:43 PM,-4,-1,2,-1,10,100,68,3.6,1012,1,3,91,11
2019-01-05 06:00:00,6,3,0.0,3.5,2,0,0,06:54 AM,04:33 PM,07:20 AM,04:43 PM,-3,-1,2,-1,21,100,70,11.6,1009,1,5,49,14
2019-01-05 09:00:00,6,3,0.0,3.5,2,1,0,06:54 AM,04:33 PM,07:20 AM,04:43 PM,1,1,5,1,25,100,75,9.9,1005,4,6,48,15
2019-01-05 12:00:00,6,3,0.0,3.5,2,2,0,06:54 AM,04:33 PM,07:20 AM,04:43 PM,4,4,7,4,24,100,84,1.0,1003,6,9,36,12
2019-01-05 15:00:00,6,3,0.0,3.5,2,2,0,06:54 AM,04:33 PM,07:20 AM,04:43 PM,3,4,7,4,25,100,76,0.5,1005,6,9,130,13
2019-01-05 18:00:00,6,3,0.0,3.5,2,0,0,06:54 AM,04:33 PM,07:20 AM,04:43 PM,-2,3,6,3,26,91,59,1.1,1015,5,9,339,14
2019-01-05 21:00:00,6,3,0.0,3.5,2,0,0,06:54 AM,04:33 PM,07:20 AM,04:43 PM,-1,2,5,2,22,50,65,0.0,1014,4,10,318,12
2019-01-06 00:00:00,7,3,0.0,8.7,3,0,0,07:43 AM,05:25 PM,07:20 AM,04:44 PM,0,2,5,2,22,4,72,0.0,1008,4,10,304,13
2019-01-06 03:00:00,7,3,0.0,8.7,3,0,0,07:43 AM,05:25 PM,07:20 AM,04:44 PM,0,1,4,1,21,5,76,0.0,1010,3,10,297,10
2019-01-06 06:00:00,7,3,0.0,8.7,3,0,0,07:43 AM,05:25 PM,07:20 AM,04:44 PM,-1,0,3,0,21,21,73,0.0,1012,3,10,276,10
2019-01-06 09:00:00,7,3,0.0,8.7,3,2,0,07:43 AM,05:25 PM,07:20 AM,04:44 PM,-0,2,5,2,24,50,70,0.0,1014,4,10,268,15
2019-01-06 12:00:00,7,3,0.0,8.7,3,2,0,07:43 AM,05:25 PM,07:20 AM,04:44 PM,-1,4,7,4,30,48,60,0.0,1018,6,10,301,15
2019-01-06 15:00:00,7,3,0.0,8.7,3,3,0,07:43 AM,05:25 PM,07:20 AM,04:44 PM,-2,5,7,5,34,56,51,0.0,1017,7,10,316,15
2019-01-06 18:00:00,7,3,0.0,8.7,3,0,0,07:43 AM,05:25 PM,07:20 AM,04:44 PM,-6,1,5,1,33,28,46,0.0,1019,4,10,321,20
2019-01-06 21:00:00,7,3,0.0,8.7,3,0,0,07:43 AM,05:25 PM,07:20 AM,04:44 PM,-7,-1,3,-1,32,5,50,0.0,1022,2,10,327,17
2019-01-07 00:00:00,3,-5,0.0,8.7,2,0,3,08:25 AM,06:20 PM,07:20 AM,04:45 PM,-4,0,3,0,30,4,59,0.0,1023,2,10,336,9
2019-01-07 03:00:00,3,-5,0.0,8.7,2,0,3,08:25 AM,06:20 PM,07:20 AM,04:45 PM,-5,-1,2,-1,22,13,59,0.0,1024,1,10,339,6
2019-01-07 06:00:00,3,-5,0.0,8.7,2,0,3,08:25 AM,06:20 PM,07:20 AM,04:45 PM,-11,-5,-2,-5,16,23,52,0.0,1029,-3,10,347,9
2019-01-07 09:00:00,3,-5,0.0,8.7,2,2,3,08:25 AM,06:20 PM,07:20 AM,04:45 PM,-10,-5,-2,-5,14,38,52,0.0,1031,-3,10,238,10
2019-01-07 12:00:00,3,-5,0.0,8.7,2,2,3,08:25 AM,06:20 PM,07:20 AM,04:45 PM,-6,1,3,1,10,49,50,0.0,1026,3,10,10,8
2019-01-07 15:00:00,3,-5,0.0,8.7,2,2,3,08:25 AM,06:20 PM,07:20 AM,04:45 PM,-8,1,3,1,8,53,45,0.0,1026,2,10,50,6
2019-01-07 18:00:00,3,-5,0.0,8.7,2,0,3,08:25 AM,06:20 PM,07:20 AM,04:45 PM,-9,-3,-1,-3,8,66,46,0.0,1027,-2,10,135,5
2019-01-07 21:00:00,3,-5,0.0,8.7,2,0,3,08:25 AM,06:20 PM,07:20 AM,04:45 PM,-4,-6,-3,-6,14,81,60,0.0,1023,-6,10,156,9
2019-01-08 00:00:00,7,6,0.0,3.5,2,0,10,09:03 AM,07:17 PM,07:20 AM,04:46 PM,-2,-6,-3,-6,16,89,67,0.0,1021,-6,10,162,11
2019-01-08 03:00:00,7,6,0.0,3.5,2,0,10,09:03 AM,07:17 PM,07:20 AM,04:46 PM,1,1,4,1,14,100,76,0.3,1018,4,10,184,12
2019-01-08 06:00:00,7,6,0.0,3.5,2,0,10,09:03 AM,07:17 PM,07:20 AM,04:46 PM,4,3,6,3,13,100,87,1.4,1017,5,9,188,13
2019-01-08 09:00:00,7,6,0.0,3.5,2,2,10,09:03 AM,07:17 PM,07:20 AM,04:46 PM,5,5,7,5,15,100,89,1.7,1013,7,7,184,14
2019-01-08 12:00:00,7,6,0.0,3.5,2,2,10,09:03 AM,07:17 PM,07:20 AM,04:46 PM,6,5,8,5,10,94,86,0.3,1010,7,5,195,11
2019-01-08 15:00:00,7,6,0.0,3.5,2,2,10,09:03 AM,07:17 PM,07:20 AM,04:46 PM,6,6,7,6,11,89,88,0.3,1010,6,7,199,5
2019-01-08 18:00:00,7,6,0.0,3.5,2,0,10,09:03 AM,07:17 PM,07:20 AM,04:46 PM,6,6,7,6,13,100,88,0.4,1008,6,1,208,5
2019-01-08 21:00:00,7,6,0.0,3.5,2,0,10,09:03 AM,07:17 PM,07:20 AM,04:46 PM,4,4,7,4,12,100,81,0.0,1008,6,3,202,9
2019-01-09 00:00:00,6,3,0.0,8.7,1,0,18,09:37 AM,08:14 PM,07:20 AM,04:47 PM,2,3,6,3,9,100,79,0.1,1007,5,7,194,11
2019-01-09 03:00:00,6,3,0.0,8.7,1,0,18,09:37 AM,08:14 PM,07:20 AM,04:47 PM,2,3,6,3,21,93,81,0.1,1004,5,4,254,15
2019-01-09 06:00:00,6,3,0.0,8.7,1,0,18,09:37 AM,08:14 PM,07:20 AM,04:47 PM,2,3,7,3,39,56,74,0.1,999,6,9,272,24
2019-01-09 09:00:00,6,3,0.0,8.7,1,3,18,09:37 AM,08:14 PM,07:20 AM,04:47 PM,-0,2,6,2,38,9,64,0.0,999,6,10,276,27
2019-01-09 12:00:00,6,3,0.0,8.7,1,3,18,09:37 AM,08:14 PM,07:20 AM,04:47 PM,-1,2,6,2,33,15,60,0.0,1002,6,10,285,27
2019-01-09 15:00:00,6,3,0.0,8.7,1,2,18,09:37 AM,08:14 PM,07:20 AM,04:47 PM,-3,1,5,1,34,37,61,0.0,1008,4,10,293,22
2019-01-09 18:00:00,6,3,0.0,8.7,1,0,18,09:37 AM,08:14 PM,07:20 AM,04:47 PM,-3,-0,4,-0,36,60,61,0.0,1011,3,10,294,19
2019-01-09 21:00:00,6,3,0.0,8.7,1,0,18,09:37 AM,08:14 PM,07:20 AM,04:47 PM,-4,-2,3,-2,37,49,64,0.0,1009,2,10,292,20
2019-01-10 00:00:00,2,0,0.0,5.2,1,0,25,10:07 AM,09:12 PM,07:20 AM,04:48 PM,-7,-4,1,-4,37,48,60,0.0,1008,-0,10,291,18
2019-01-10 03:00:00,2,0,0.0,5.2,1,0,25,10:07 AM,09:12 PM,07:20 AM,04:48 PM,-6,-6,-1,-6,35,97,73,0.0,1018,-2,10,291,13
2019-01-10 06:00:00,2,0,0.0,5.2,1,0,25,10:07 AM,09:12 PM,07:20 AM,04:48 PM,-5,-4,0,-4,35,84,69,0.1,1017,-1,10,298,15
2019-01-10 09:00:00,2,0,0.0,5.2,1,2,25,10:07 AM,09:12 PM,07:20 AM,04:48 PM,-6,-3,1,-3,38,56,59,0.1,1016,1,10,307,18
2019-01-10 12:00:00,2,0,0.0,5.2,1,1,25,10:07 AM,09:12 PM,07:20 AM,04:48 PM,-6,-3,2,-3,39,74,51,0.0,1013,2,10,311,25
2019-01-10 15:00:00,2,0,0.0,5.2,1,2,25,10:07 AM,09:12 PM,07:20 AM,04:48 PM,-7,-3,2,-3,36,75,47,0.0,1014,2,10,312,22
2019-01-10 18:00:00,2,0,0.0,5.2,1,0,25,10:07 AM,09:12 PM,07:20 AM,04:48 PM,-8,-4,1,-4,36,21,51,0.0,1017,-0,10,314,21
2019-01-10 21:00:00,2,0,0.0,5.2,1,0,25,10:07 AM,09:12 PM,07:20 AM,04:48 PM,-9,-5,-0,-5,35,10,52,0.0,1019,-1,10,315,17
2019-01-11 00:00:00,-2,-5,0.0,8.7,2,0,32,10:35 AM,10:09 PM,07:20 AM,04:49 PM,-9,-6,-1,-6,32,5,54,0.0,1020,-2,10,314,14
2019-01-11 03:00:00,-2,-5,0.0,8.7,2,0,32,10:35 AM,10:09 PM,07:20 AM,04:49 PM,-11,-8,-2,-8,31,3,54,0.0,1022,-3,10,315,14
2019-01-11 06:00:00,-2,-5,0.0,8.7,2,0,32,10:35 AM,10:09 PM,07:20 AM,04:49 PM,-12,-9,-3,-9,31,5,49,0.0,1024,-4,10,316,17
2019-01-11 09:00:00,-2,-5,0.0,8.7,2,2,32,10:35 AM,10:09 PM,07:20 AM,04:49 PM,-13,-10,-4,-10,30,9,46,0.0,1024,-5,10,317,18
2019-01-11 12:00:00,-2,-5,0.0,8.7,2,2,32,10:35 AM,10:09 PM,07:20 AM,04:49 PM,-15,-8,-2,-8,26,14,38,0.0,1023,-3,10,315,20
2019-01-11 15:00:00,-2,-5,0.0,8.7,2,2,32,10:35 AM,10:09 PM,07:20 AM,04:49 PM,-15,-7,-1,-7,26,13,34,0.0,1025,-2,10,313,21
2019-01-11 18:00:00,-2,-5,0.0,8.7,2,0,32,10:35 AM,10:09 PM,07:20 AM,04:49 PM,-13,-6,-1,-6,27,8,39,0.0,1029,-2,10,322,14
2019-01-11 21:00:00,-2,-5,0.0,8.7,2,0,32,10:35 AM,10:09 PM,07:20 AM,04:49 PM,-12,-6,-2,-6,22,6,47,0.0,1029,-3,10,327,8
2019-01-12 00:00:00,0,-4,0.0,8.7,2,0,39,11:01 AM,11:08 PM,07:19 AM,04:50 PM,-13,-7,-3,-7,15,4,48,0.0,1030,-4,10,318,9
2019-01-12 03:00:00,0,-4,0.0,8.7,2,0,39,11:01 AM,11:08 PM,07:19 AM,04:50 PM,-13,-9,-5,-9,14,12,50,0.0,1031,-6,10,309,9
2019-01-12 06:00:00,0,-4,0.0,8.7,2,0,39,11:01 AM,11:08 PM,07:19 AM,04:50 PM,-10,-6,-3,-6,13,26,56,0.0,1032,-4,10,317,6
2019-01-12 09:00:00,0,-4,0.0,8.7,2,2,39,11:01 AM,11:08 PM,07:19 AM,04:50 PM,-11,-6,-3,-6,11,31,51,0.0,1034,-4,10,316,7
2019-01-12 12:00:00,0,-4,0.0,8.7,2,2,39,11:01 AM,11:08 PM,07:19 AM,04:50 PM,-11,-4,-1,-4,9,28,45,0.0,1033,-2,10,317,5
2019-01-12 15:00:00,0,-4,0.0,8.7,2,1,39,11:01 AM,11:08 PM,07:19 AM,04:50 PM,-9,-1,1,-1,8,36,48,0.0,1030,0,10,309,6
2019-01-12 18:00:00,0,-4,0.0,8.7,2,0,39,11:01 AM,11:08 PM,07:19 AM,04:50 PM,-7,-1,1,-1,6,68,58,0.0,1031,0,10,311,7
2019-01-12 21:00:00,0,-4,0.0,8.7,2,0,39,11:01 AM,11:08 PM,07:19 AM,04:50 PM,-6,-2,1,-2,7,83,61,0.0,1031,-0,10,331,6
2019-01-13 00:00:00,-1,-2,0.1,3.5,1,0,47,11:28 AM,No moonset,07:19 AM,04:51 PM,-8,-3,-1,-3,9,97,59,0.0,1031,-2,10,238,7
2019-01-13 03:00:00,-1,-2,0.1,3.5,1,0,47,11:28 AM,No moonset,07:19 AM,04:51 PM,-11,-4,-3,-4,9,97,55,0.0,1032,-4,10,29,5
2019-01-13 06:00:00,-1,-2,0.1,3.5,1,0,47,11:28 AM,No moonset,07:19 AM,04:51 PM,-9,-7,-3,-7,10,92,61,0.1,1030,-4,8,30,8
2019-01-13 09:00:00,-1,-2,0.1,3.5,1,1,47,11:28 AM,No moonset,07:19 AM,04:51 PM,-7,-6,-1,-6,12,85,65,0.1,1028,-2,7,41,13
2019-01-13 12:00:00,-1,-2,0.1,3.5,1,1,47,11:28 AM,No moonset,07:19 AM,04:51 PM,-9,-5,-1,-5,15,70,52,0.1,1030,-2,10,45,11
2019-01-13 15:00:00,-1,-2,0.1,3.5,1,2,47,11:28 AM,No moonset,07:19 AM,04:51 PM,-10,-4,0,-4,18,66,46,0.1,1028,-1,10,47,12
2019-01-13 18:00:00,-1,-2,0.1,3.5,1,0,47,11:28 AM,No moonset,07:19 AM,04:51 PM,-11,-5,-1,-5,20,39,44,0.0,1027,-2,10,47,13
2019-01-13 21:00:00,-1,-2,0.1,3.5,1,0,47,11:28 AM,No moonset,07:19 AM,04:51 PM,-12,-7,-2,-7,22,82,46,0.0,1028,-3,10,43,14
2019-01-14 00:00:00,0,-6,0.0,8.7,1,0,54,11:56 AM,12:08 AM,07:19 AM,04:52 PM,-13,-8,-3,-8,24,100,51,0.0,1027,-4,10,36,16
2019-01-14 03:00:00,0,-6,0.0,8.7,1,0,54,11:56 AM,12:08 AM,07:19 AM,04:52 PM,-12,-9,-4,-9,24,79,56,0.0,1026,-5,10,28,15
2019-01-14 06:00:00,0,-6,0.0,8.7,1,0,54,11:56 AM,12:08 AM,07:19 AM,04:52 PM,-12,-10,-5,-10,23,32,60,0.0,1025,-6,10,21,15
2019-01-14 09:00:00,0,-6,0.0,8.7,1,2,54,11:56 AM,12:08 AM,07:19 AM,04:52 PM,-11,-9,-4,-9,19,16,58,0.0,1025,-5,10,18,15
2019-01-14 12:00:00,0,-6,0.0,8.7,1,2,54,11:56 AM,12:08 AM,07:19 AM,04:52 PM,-11,-6,-1,-6,15,4,45,0.0,1024,-2,10,130,15
2019-01-14 15:00:00,0,-6,0.0,8.7,1,2,54,11:56 AM,12:08 AM,07:19 AM,04:52 PM,-12,-3,0,-3,12,1,40,0.0,1022,-1,10,353,9
2019-01-14 18:00:00,0,-6,0.0,8.7,1,0,54,11:56 AM,12:08 AM,07:19 AM,04:52 PM,-11,-2,0,-2,8,8,43,0.0,1021,-1,10,337,4
2019-01-14 21:00:00,0,-6,0.0,8.7,1,0,54,11:56 AM,12:08 AM,07:19 AM,04:52 PM,-12,-3,-1,-3,8,15,46,0.0,1021,-2,10,324,5
2019-01-15 00:00:00,3,-5,0.0,8.7,2,0,61,12:26 PM,01:10 AM,07:18 AM,04:53 PM,-11,-5,-2,-5,8,17,51,0.0,1021,-3,10,312,6
2019-01-15 03:00:00,3,-5,0.0,8.7,2,0,61,12:26 PM,01:10 AM,07:18 AM,04:53 PM,-11,-6,-3,-6,9,27,56,0.0,1020,-4,10,322,6
2019-01-15 06:00:00,3,-5,0.0,8.7,2,0,61,12:26 PM,01:10 AM,07:18 AM,04:53 PM,-11,-7,-4,-7,8,28,57,0.0,1020,-5,10,317,7
2019-01-15 09:00:00,3,-5,0.0,8.7,2,2,61,12:26 PM,01:10 AM,07:18 AM,04:53 PM,-10,-5,-2,-5,8,19,54,0.0,1021,-3,10,317,9
2019-01-15 12:00:00,3,-5,0.0,8.7,2,2,61,12:26 PM,01:10 AM,07:18 AM,04:53 PM,-7,-1,3,-1,7,8,50,0.0,1020,2,10,313,14
2019-01-15 15:00:00,3,-5,0.0,8.7,2,1,61,12:26 PM,01:10 AM,07:18 AM,04:53 PM,-6,1,3,1,7,34,48,0.0,1020,3,10,290,10
2019-01-15 18:00:00,3,-5,0.0,8.7,2,0,61,12:26 PM,01:10 AM,07:18 AM,04:53 PM,-7,-1,1,-1,7,58,51,0.0,1019,1,10,264,5
2019-01-15 21:00:00,3,-5,0.0,8.7,2,0,61,12:26 PM,01:10 AM,07:18 AM,04:53 PM,-8,-2,-0,-2,8,9,58,0.0,1020,-1,10,264,7
2019-01-16 00:00:00,4,-3,0.0,8.7,2,0,69,01:00 PM,02:15 AM,07:18 AM,04:54 PM,-7,-2,-1,-2,7,10,65,0.0,1019,-2,10,255,8
2019-01-16 03:00:00,4,-3,0.0,8.7,2,0,69,01:00 PM,02:15 AM,07:18 AM,04:54 PM,-7,-5,-2,-5,11,7,68,0.0,1018,-3,10,232,9
2019-01-16 06:00:00,4,-3,0.0,8.7,2,0,69,01:00 PM,02:15 AM,07:18 AM,04:54 PM,-7,-6,-2,-6,18,13,69,0.0,1018,-3,10,240,10
2019-01-16 09:00:00,4,-3,0.0,8.7,2,2,69,01:00 PM,02:15 AM,07:18 AM,04:54 PM,-5,-4,-0,-4,23,26,66,0.0,1019,-1,10,256,13
2019-01-16 12:00:00,4,-3,0.0,8.7,2,2,69,01:00 PM,02:15 AM,07:18 AM,04:54 PM,-4,1,4,1,24,27,57,0.0,1018,3,10,260,10
2019-01-16 15:00:00,4,-3,0.0,8.7,2,1,69,01:00 PM,02:15 AM,07:18 AM,04:54 PM,-4,1,4,1,25,47,57,0.0,1017,4,10,253,10
2019-01-16 18:00:00,4,-3,0.0,8.7,2,0,69,01:00 PM,02:15 AM,07:18 AM,04:54 PM,-3,-1,2,-1,22,76,64,0.0,1018,2,10,260,10
2019-01-16 21:00:00,4,-3,0.0,8.7,2,0,69,01:00 PM,02:15 AM,07:18 AM,04:54 PM,-5,-3,1,-3,18,48,63,0.0,1019,-0,10,286,12
2019-01-17 00:00:00,-1,-6,0.0,5.2,2,0,76,01:40 PM,03:22 AM,07:17 AM,04:55 PM,-9,-4,-0,-4,18,23,53,0.0,1021,-1,10,313,13
2019-01-17 03:00:00,-1,-6,0.0,5.2,2,0,76,01:40 PM,03:22 AM,07:17 AM,04:55 PM,-11,-6,-2,-6,19,6,50,0.0,1024,-3,10,331,13
2019-01-17 06:00:00,-1,-6,0.0,5.2,2,0,76,01:40 PM,03:22 AM,07:17 AM,04:55 PM,-14,-9,-4,-9,14,18,48,0.0,1024,-5,10,339,13
2019-01-17 09:00:00,-1,-6,0.0,5.2,2,1,76,01:40 PM,03:22 AM,07:17 AM,04:55 PM,-15,-9,-4,-9,10,57,43,0.0,1026,-5,10,239,10
2019-01-17 12:00:00,-1,-6,0.0,5.2,2,1,76,01:40 PM,03:22 AM,07:17 AM,04:55 PM,-16,-5,-2,-5,7,99,34,0.0,1026,-3,10,51,7
2019-01-17 15:00:00,-1,-6,0.0,5.2,2,2,76,01:40 PM,03:22 AM,07:17 AM,04:55 PM,-15,-3,-0,-3,9,83,33,0.0,1026,-1,10,123,6
2019-01-17 18:00:00,-1,-6,0.0,5.2,2,0,76,01:40 PM,03:22 AM,07:17 AM,04:55 PM,-14,-4,-1,-4,11,61,39,0.0,1026,-2,10,155,7
